match,event_id,home_team,away_team,market_name,market_id,player_name,player_team,opposition_team,entrant_id,line,over_price,under_price,agency
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Aisling McCarthy,Fremantle Dockers,Essendon Bombers,439ca703-af50-4ac8-a22f-251c659a177f,0.5,1.8,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Gabby O'Sullivan,Fremantle Dockers,Essendon Bombers,f07ecb00-2c60-457d-a13b-1f57a78c4dae,0.5,2.5,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Orlagh Lally,Fremantle Dockers,Essendon Bombers,053d31ea-c161-4292-9cb1-bd5bcd3a147a,0.5,2.25,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Gabrielle Newton,Fremantle Dockers,Essendon Bombers,224130b3-ed7d-4da3-9762-609e9e1968bb,0.5,3.25,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Georgia Nanscawen,Essendon Bombers,Fremantle Dockers,47e59b24-124c-4d16-a471-da8a15052ce3,0.5,3.25,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Madison Prespakis,Essendon Bombers,Fremantle Dockers,e0f252fc-8a39-46a5-92c1-5f019bf237d7,0.5,1.8,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Amber Clarke,Essendon Bombers,Fremantle Dockers,a1ea9e23-72f2-4731-ae25-2cd3e99585b3,0.5,1.67,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Kodi Jacques,Essendon Bombers,Fremantle Dockers,78526331-0eb9-4d09-ac5f-e71d2298fff8,0.5,3.15,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Amelia Radford,Essendon Bombers,Fremantle Dockers,dd3c8b67-b2d6-4cb9-bf6b-35579ded7f94,0.5,2.5,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Megan Kauffman,Fremantle Dockers,Essendon Bombers,30820077-67d7-44bf-8cdd-e22910f81870,0.5,2.65,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Sophie Alexander,Essendon Bombers,Fremantle Dockers,75d04316-5640-446d-9bad-830cef7d6851,0.5,1.73,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Ebony Antonio,Fremantle Dockers,Essendon Bombers,79aafecc-f622-4aa1-9cdf-78976c41d9c2,0.5,1.77,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Amy Gaylor,Essendon Bombers,Fremantle Dockers,9cb052a6-97c7-45a2-9ac7-877722f99680,0.5,3.05,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Amy Mulholland,Fremantle Dockers,Essendon Bombers,80d7814f-f0e4-46a7-a2e9-f9be258113a6,0.5,3.25,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Hayley Miller,Fremantle Dockers,Essendon Bombers,aea73add-ba26-4633-9316-71b2fc4c5bd4,0.5,2.25,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Dana East,Fremantle Dockers,Essendon Bombers,d5b966b6-614d-4a8b-adc8-f5d04984594c,0.5,2.85,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Airlie Runnalls,Fremantle Dockers,Essendon Bombers,7daaaa69-7fcc-45c2-a31e-b0641a8fb5d1,0.5,3.75,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Aine Tighe,Fremantle Dockers,Essendon Bombers,ed62f2c6-59a3-4d97-ac1c-06b4a7825a83,0.5,1.3,NA,Neds
Essendon Bombers v Fremantle Dockers,4ff66343-19c4-4e47-a64e-b6d3ccce28ed,Essendon Bombers,Fremantle Dockers,Player Goals,278c3f1e-cbab-49a9-bab0-5a8ac0ff20d7,Maddison Gay,Essendon Bombers,Fremantle Dockers,f07d76e7-7ef3-4838-9675-04d4a05ffe08,0.5,3.25,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Gemma Houghton,Port Adelaide Power,Adelaide Crows,bc39a021-caae-4c85-9807-ee0631053c33,1.5,3.9,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Ashleigh Saint,Port Adelaide Power,Adelaide Crows,afad5c45-c7d9-4d35-8bf0-807f08440591,1.5,5.6,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Eloise Jones,Adelaide Crows,Port Adelaide Power,e4bb2d19-de1d-4bb0-9800-c0a4f83da01b,1.5,2.45,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Chelsea Randall,Adelaide Crows,Port Adelaide Power,3215c2c4-7a9b-4875-a2d6-efa6d775026b,1.5,4.8,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Chelsea Biddell,Adelaide Crows,Port Adelaide Power,cbf8e2f5-a667-4e38-8664-986aaa9bbe1d,1.5,3.9,NA,Neds
Port Adelaide Power v Adelaide Crows,7fd5f9cf-ebd0-49e0-b40b-6501cdc70742,Port Adelaide Power,Adelaide Crows,Player Goals,4405acf7-28a6-441c-a92a-2b77aec0aaad,Danielle Ponter,Adelaide Crows,Port Adelaide Power,2ab05d96-fa26-40fa-8d63-cdc834a17feb,1.5,2.1,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Ryleigh Wotherspoon,Melbourne Demons,Geelong Cats,32d9b01b-6b6e-46ae-a87e-d3a28741e13f,0.5,2.2,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Eliza McNamara,Melbourne Demons,Geelong Cats,aeca532a-4ae0-4bad-844b-621192d04042,0.5,3.75,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Mikayla Bowen,Geelong Cats,Melbourne Demons,4e26a988-2df2-4836-83a9-dc3470f130ea,0.5,2.55,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Kate Kenny,Geelong Cats,Melbourne Demons,98c69df0-2ffb-4d14-b58c-09c06bedd978,0.5,2.2,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Darcy Moloney,Geelong Cats,Melbourne Demons,1ce699ec-abd2-4219-862f-e76cc781503a,0.5,3.25,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Jacqueline Parry,Geelong Cats,Melbourne Demons,0a6d70ad-6ab6-44eb-93ad-3107b33a6f4f,0.5,1.19,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Kate Darby,Geelong Cats,Melbourne Demons,4dab7db7-a0df-48a3-a9ee-bce1bdd0b638,0.5,2.55,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Paxy Paxman,Melbourne Demons,Geelong Cats,2b5d9d46-28fb-4b6b-aecf-b858057c7f6d,0.5,2.4,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Sarah Lampard,Melbourne Demons,Geelong Cats,8817c29a-023d-46ca-85a6-02e8bd07c4de,0.5,3.25,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Tyla Hanks,Melbourne Demons,Geelong Cats,89146b1b-92bf-4cc8-bf77-3ab3b8d60130,0.5,3.05,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Lauren Pearce,Melbourne Demons,Geelong Cats,f927bac2-0f6d-4345-a475-f2338fa796b6,0.5,3.5,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Julia Crockett-Grills,Geelong Cats,Melbourne Demons,361203ad-db2d-475e-869c-baa12cb4b888,0.5,3.05,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Kate Surman,Geelong Cats,Melbourne Demons,a0012b7d-02a5-443a-9389-92c657171590,0.5,3.05,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Alyssa Bannan,Melbourne Demons,Geelong Cats,4a3ff945-d8ee-4591-8431-d8d4d1888235,0.5,1.62,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Nina Morrison,Geelong Cats,Melbourne Demons,705757a0-6125-44d0-9249-071126a1cc47,0.5,1.94,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Eden Zanker,Melbourne Demons,Geelong Cats,8afd2aa0-9d03-45ef-832a-cc65b6990f1d,0.5,1.33,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Megan Fitzsimon,Melbourne Demons,Geelong Cats,ff4c2095-b4d6-4ef3-af7f-8147a2335795,0.5,3.4,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Lily Mithen,Melbourne Demons,Geelong Cats,f794c2af-afa5-43ef-bd0b-0655a3705ae1,0.5,3.25,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Georgie Prespakis,Geelong Cats,Melbourne Demons,1a8a1e5c-11c8-43e2-85ba-120339697f6f,0.5,2.5,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Aishling Moloney,Geelong Cats,Melbourne Demons,aaf9fe45-162d-4180-80c9-ac2716f423d2,0.5,1.53,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Amy McDonald,Geelong Cats,Melbourne Demons,a22edaf7-72c8-4d37-a853-a3bcc1892b30,0.5,2.15,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Tayla Harris,Melbourne Demons,Geelong Cats,42a48819-7177-4e84-811a-2fd4f98d9f91,0.5,2.05,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a25b8f73-10cf-458f-8f1d-00d570cda77d,Kate Hore,Melbourne Demons,Geelong Cats,b395f41b-1e2a-48ee-8d8f-5916cd9f3a86,0.5,1.28,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Kate Hore,Melbourne Demons,Geelong Cats,0d50465f-ac58-47e0-be98-dfd5967e82aa,1.5,2.3,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Aishling Moloney,Geelong Cats,Melbourne Demons,b6051c14-fbd6-4826-93f6-8e3b16f8c4e3,1.5,3.5,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Eden Zanker,Melbourne Demons,Geelong Cats,66905ce8-5c1a-4334-98ae-11f883080b67,1.5,2.55,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Jacqueline Parry,Geelong Cats,Melbourne Demons,a43864f0-0146-40f0-9676-907f7771f376,1.5,1.96,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Nina Morrison,Geelong Cats,Melbourne Demons,1ac27b4b-b223-4eaf-92ed-e1709fc2b020,1.5,5.8,NA,Neds
Geelong Cats v Melbourne Demons,0c9d3e5d-b85c-4ea6-b1f6-d1eabb7f1cb3,Geelong Cats,Melbourne Demons,Player Goals,a7dc9685-24cf-4e5a-9c85-cf2d0f2608d6,Alyssa Bannan,Melbourne Demons,Geelong Cats,f8d73783-47c9-4a81-9893-2c044095900e,1.5,3.9,NA,Neds
Gold Coast Suns v St Kilda Saints,48799e0c-c6d8-4457-b968-88626d377894,Gold Coast Suns,St Kilda Saints,Player Goals,aab71b96-5f5e-47c2-8cfb-a5004a4d3b52,Jamie Stanton,Gold Coast Suns,St Kilda Saints,a997baea-8427-48d7-9372-91f48721786a,0.5,1.2,NA,Neds
Gold Coast Suns v St Kilda Saints,48799e0c-c6d8-4457-b968-88626d377894,Gold Coast Suns,St Kilda Saints,Player Goals,aab71b96-5f5e-47c2-8cfb-a5004a4d3b52,Georgia Clayden,Gold Coast Suns,St Kilda Saints,262af8c7-3e47-4134-b93b-bdb36442e203,0.5,3.25,NA,Neds
Gold Coast Suns v St Kilda Saints,48799e0c-c6d8-4457-b968-88626d377894,Gold Coast Suns,St Kilda Saints,Player Goals,aab71b96-5f5e-47c2-8cfb-a5004a4d3b52,Tara Bohanna,Gold Coast Suns,St Kilda Saints,5db228ae-99a6-4f14-86f0-a0d43e7c8c76,0.5,1.28,NA,Neds
